Sentence;Word;Tag
928;harus;
928;mendapatkan;
928;informasi;
928;yang;
928;akurat;
928;tentang;
928;paparan;
928;polusi;
928;udara;
928;beracun,;
928;karena;
928;informasi;
928;seperti;
928;ini;
928;dapat;
928;membantu;
928;mereka;
928;melindungi;
928;diri,”;
928;tutup;
928;Comini.;
929;"
UNICEF";B-org
929;bersama;
929;Pemerintah;B-org
929;Indonesia;I-org
929;dan;
929;siap;
929;bekerja;
929;sama;
929;dalam;
929;mengembangkan;
929;rencana;
929;jangka;
929;panjang;
929;untuk;
929;mengurangi;
929;dampak;
929;dari;
929;situasi;
929;yang;
929;terus;
929;berulang;
929;ini;
929;pada;
929;anak-anak.;
930;Bisnis.com,;
930;JAKARTA;
930;–;
930;Dalam;
930;sebuah;
930;laporannya,;
930;Bank;B-org
930;Dunia;I-org
930;menyebutkan;
930;total;
930;kerusakan;
930;dan;
930;kerugian;
930;ekonomi;
930;akibat;
930;kebakaran;
930;hutan;
930;di;
930;Indonesia;B-geo
930;tahun;
930;ini;
930;mencapai;
930;lebih;
930;dari;
930;US$5,2;B-qty
930;miliar,;I-qty
930;setara;
930;dengan;
930;0,5;
930;persen;
930;produk;
930;domestik;
930;bruto;
930;(PDB);
930;negara.;
931;"
Perkiraan";
931;yang;
931;dirilis;
931;Rabu;B-tim
931;(11/12/20190);I-tim
931;ini;
931;didasarkan;
931;pada;
931;penilaian;
931;di;
931;delapan;
931;provinsi;
931;yang;
931;terkena;
931;dampak;
931;dari;
931;Juni;B-tim
931;hingga;
931;Oktober;B-tim
931;2019,;I-tim
931;meskipun;
931;analis;
931;di;
931;Bank;B-org
931;Dunia;I-org
931;mengatakan;
931;kebakaran;
931;terus;
931;berlanjut;
931;hingga;
931;November.;B-tim
932;"
""Kebakaran";
932;hutan;
932;dan;
932;lahan,;
932;serta;
932;kabut;
932;asap;
932;yang;
932;ditimbulkannya,;
932;menyebabkan;
932;dampak;
932;ekonomi;
932;negatif;
932;yang;
932;signifikan,;
932;kerusakan;
932;langsung;
932;diperkirakan;
932;mencapai;
932;US$157;B-qty
932;juta;I-qty
932;dan;
932;kerugian;
932;dari;
932;kegiatan;
932;ekonomi;
932;yang;
932;terpengaruh;
932;diperkirakan;
932;mencapai;B-qty
932;US$5,0;I-qty
932;"miliar,""";I-qty
932;tulis;
932;Bank;B-org
932;Dunia;I-org
932;dalam;
932;laporan;
932;tersebut,;
932;seperti;
932;dikutip;
932;Reuters.;
933;"
Lebih";
933;dari;
933;900.000;B-qty
933;orang;I-qty
933;melaporkan;
933;penyakit;
933;pernapasan,;
933;12;B-qty
933;bandara;I-qty
933;nasional;I-qty
933;menghentikan;
933;operasi,;
933;dan;
933;ratusan;
933;sekolah;
933;di;
933;Indonesia,;B-geo
933;Malaysia,;B-geo
933;dan;
933;Singapura;B-geo
933;harus;
933;ditutup;
933;sementara;
933;karena;
933;kebakaran;
933;hutan.;
934;"
Asap";
934;yang;
934;membumbung;
934;tinggi;
934;pada;
934;puncak;
934;musim;
934;kemarau;
934;pada;
934;bulan;
934;September;B-tim
934;juga;
934;memicu;
934;konflik;
934;diplomatik;
934;antara;
934;Indonesia;B-geo
934;dengan;
934;Malaysia.;B-geo
935;"
Lebih";
935;dari;
935;942.000;B-qty
935;hektar;I-qty
935;hutan;
935;dan;
935;lahan;
935;terbakar;
935;tahun;
935;ini,;
935;terbesar;
935;sejak;
935;kebakaran;
935;hebat;
935;pada;B-tim
935;2015,;I-tim
935;menurut;
935;angka;
935;resmi.;
936;Para;
936;pejabat;
936;mengatakan;
936;lonjakan;
936;itu;
936;disebabkan;
936;pola;
936;cuaca;
936;El;
936;Nino;
936;yang;
936;memperpanjang;
936;musim;
936;kemarau.;
937;"
Bank";B-org
937;Dunia;I-org
937;juga;
937;memperkirakan;
937;kebakaran;
937;hutan;
937;berkontribusi;
937;sebesar;B-qty
937;0,09;I-qty
937;dan;
937;0,05;B-qty
937;poin;
937;persentase;
937;terhadap;
937;penurunan;
937;pertumbuhan;
937;ekonomi;
937;Indonesia;B-geo
937;pada;B-tim
937;2019;I-tim
937;dan;
937;2020.;B-tim
938;Perkirakaan;
938;pertumbuhan;
938;ekonomi;
938;Indonesia;B-geo
938;adalah;
938;5;B-qty
938;persen;I-qty
938;untuk;
938;2019;B-tim
938;dan;
938;5,1;B-qty
938;persen;I-qty
938;di;
938;tahun;B-tim
938;2020.;I-tim
939;"
“Kebakaran";
939;itu;
939;disengaja;
939;dan;
939;telah;
939;menjadi;
939;masalah;
939;kronis;
939;setiap;
939;tahun;
939;sejak;B-tim
939;1997;I-tim
939;karena;
939;api;
939;dianggap;
939;sebagai;
939;metode;
939;termurah;
939;untuk;
939;menyiapkan;
939;lahan;
939;untuk;
939;ditanami,”;
939;ungkap;
939;Bank;B-org
939;Dunia.;I-org
940;"
Karena";
940;sekitar;
940;44;B-qty
940;persen;I-qty
940;dari;
940;area;
940;yang;
940;terbakar;
940;pada;
940;tahun;B-tim
940;2019;I-tim
940;berada;
940;di;
940;lahan;
940;gambut,;
940;emisi;
940;karbon;
940;dari;
940;kebakaran;
940;Indonesia;B-geo
940;diperkirakan;
940;hampir;
940;dua;B-qty
940;kali;I-qty
940;lipat;I-qty
940;dari;
940;emisi;
940;akibat;
940;kebakaran;
940;di;
940;Amazon,;B-geo
940;Brasil,;B-geo
940;tahun;
940;ini.;
941;"
Pusat";B-org
941;Prakiraan;I-org
941;Cuaca;I-org
941;Jangka;I-org
941;Menengah;I-org
941;Eropa;I-org
941;memperkirakan;
941;total;
941;720;B-qty
941;megaton;I-qty
941;emisi;I-qty
941;CO2;I-qty
941;berasal;
941;dari;
941;kebakaran;
941;hutan;
941;Indonesia;B-geo
941;pada;
941;Januari-November;B-tim
941;tahun;
941;ini.;
942;"
Bank";B-org
942;Dunia;I-org
942;mengatakan;
942;efek;
942;jangka;
942;panjang;
942;dari;
942;kebakaran;
942;berulang;
942;tidak;
942;termasuk;
942;dalam;
942;perkiraan;
942;ini.;
943;Paparan;
943;asap;
943;berulang-ulang;
943;akan;
943;mengurangi;
943;kualitas;
943;kesehatan;
943;dan;
943;pendidikan;
943;serta;
943;merusak;
943;citra;
943;global;
943;minyak;
943;kelapa;
943;sawit.;
944;"
Cek";
944;Berita;
944;dan;
944;Artikel;
944;yang;
944;lain;
944;di;
944;Google;
944;"News

Simak";
944;Video;
944;Pilihan;
944;di;
944;Bawah;
944;Ini;
944;:;
945;Dampak;
945;"kebakaran

Charles";
945;Victor;
945;Barber;
945;dan;
945;James;
945;Schweithelm;
945;di;
945;dalam;
945;buku;
945;Trial;
945;by;
945;Fire:;
945;Forest;
945;Fires;
945;and;
945;Forestry;
945;Policy;
945;in;
945;Indonesia’s;
945;Era;
945;of;
945;Crisis;
945;and;
945;Reform;
945;menulis,;
945;pada;
945;1982-1983;B-tim
945;hutan;
945;seluas;
945;210.000;B-qty
945;kilometer;I-qty
945;di;
945;Kalimantan;B-geo
945;Timur;I-geo
945;diterpa;
945;fenomena;
945;El;
945;Nino.;
946;Wilayah;
946;itu;
946;dilanda;
946;kekeringan;
946;parah,;
946;dengan;
946;curah;
946;hujan;
946;berkisar;
946;25%;B-qty
946;hingga;
946;30%;B-qty
946;dari;
946;kondisi;
946;normal.;
947;"
“Ketika";
947;kebakaran;
947;mulai;
947;lagi,;
947;banyak;
947;provinsi;
947;menjadi;
947;neraka.;
948;Pohon;
948;kanopi;
948;terbakar;
948;seperti;
948;obor,;
948;dan;
948;seluruh;
948;pohon;
948;hangus.;
949;April;B-tim
949;1983,;I-tim
949;transportasi;
949;udara;
949;di;
949;provinsi;
949;itu;
949;berhenti;
949;total,;
949;dan;
949;matahari;
949;terhalang;
949;dalam;
949;kabut;
949;asap,”;
949;tulis;
949;Charles;B-per
949;dan;
949;James.;B-per
950;"
Charles";B-per
950;dan;
950;James;B-per
950;menulis,;
950;setelah;
950;hujan;
950;turun;
950;pada;
950;Mei;B-tim
950;1983,;I-tim
950;3,2;
950;juta;
950;hektare—daerah;
950;setara;
950;Belgia;B-geo
950;atau;
950;Taiwan—telah;
950;habis;
950;terbakar.;
951;Dari;
951;jumlah;
951;tersebut,;
951;2,7;B-qty
951;juta;I-qty
951;hektare;I-qty
951;adalah;
951;hutan;
951;hujan;
951;tropis.;
952;"
Kobaran";
952;api;
952;beserta;
952;asapnya;
952;membunuh;
952;satwa;
952;liar.;
953;James;B-per
953;Schweithelm;I-per
953;dan;
953;David;B-per
953;Glover;I-per
953;dalam;
953;tulisannya;
953;“Causes;
953;and;
953;impacts;
953;of;
953;the;
953;fires”;
953;yang;
953;termuat;
953;di;
953;buku;
953;Indonesia’s;
953;Fires;
953;and;
953;Haze;
953;the;
953;Cost;
953;of;
953;Catastrophe;
953;(2006);
953;menulis,;
953;hewan-hewan;
953;yang;
953;melarikan;
953;diri;
953;dari;
953;kebakaran;
953;hutan;
953;tak;
953;jarang;
953;terbunuh;
953;warga;
953;setempat.;
954;"
Setelah";
954;kebakaran;
954;di;
954;Taman;B-geo
954;Nasional;I-geo
954;Kutai;I-geo
954;dalam;
954;periode;
954;itu,;
954;hanya;
954;mamalia;
954;herbivora;
954;dan;
954;omnivora;
954;yang;
954;terbanyak;
954;selamat;
954;karena;
954;mampu;
954;beradaptasi;
954;dengan;
954;hutan;
954;regresi,;
954;sedangkan;
954;spesies;
954;yang;
954;bergantung;
954;pada;
954;pepohonan;
954;dewasa;
954;menghilang.;
955;"
Tak";
955;hanya;
955;hewan,;
955;masyarakat;
955;penghuni;
955;hutan;
955;pun;
955;mengalami;
955;kesulitan;
955;hidup;
955;karena;
955;perburuan;
955;semakin;
955;sulit.;
956;Pascakebakaran;
956;di;
956;Kalimantan;B-geo
956;Timur,;I-geo
956;nyaris;
956;semua;
956;masyarakat;
956;penghuni;
956;hutan;
956;terpaksa;
956;mengungsi;
956;ke;
956;perkotaan.;
957;"
Charles";B-per
957;Victor;I-per
957;Barber;I-per
957;dan;
957;James;B-per
957;Schweithelm;I-per
957;mengungkapkan,;
957;kerusakan;
957;akibat;
957;kebakaran;
957;hutan;
957;bervariasi;
957;di;
957;berbagai;
957;daerah.;
958;Sekitar;
958;730.000;B-qty
958;hektare;I-qty
958;hutan;
958;jenis;
958;Dipterocarpaceae;
958;dataran;
958;rendah;
958;rusak;
958;parah,;
958;sedangkan;
958;2,1;B-qty
958;juta;I-qty
958;hektare;I-qty
958;lainnya;
958;rusak;
958;ringan;
958;hingga;
958;sedang.;
959;"
Majalah";
959;Tempo;
959;edisi;
959;21;B-tim
959;September;I-tim
959;2015;I-tim
959;menurunkan;
959;artikel;
959;“Hutan;
959;yang;
959;Menangis”.;
960;Di;
960;dalam;
960;artikel;
960;itu,;
960;Tempo;
960;menyinggung;
960;dampak;
960;kebakaran;
960;hutan;
960;dahsyat;
960;di;
960;Kalimantan;B-geo
960;Timur;I-geo
960;pada;
960;awal;
960;1983.;B-tim
961;"
“Selama";
961;tiga;
961;bulan;
961;terakhir;
961;pada;
961;awal;
961;1983,;B-tim
961;tercatat;
961;85;B-qty
961;kali;I-qty
961;kebakaran;I-qty
961;hutan;
961;dan;
961;semak;
961;di;
961;sekitar;
961;Samarinda.;B-geo
962;Diduga;
962;penyebab;
962;gampangnya;
962;hutan;
962;terbakar;
962;adalah;
962;kemarau;
962;panjang—sudah;
962;sembilan;
962;bulan;
962;hujan;
962;tak;
962;turun;
962;di;
962;Kalimantan;B-geo
962;Timur;I-geo
962;barang;
962;setetes;
962;pun,”;
962;tulis;
962;Tempo.;
963;"
Kebun";
963;raya;
963;di;
963;Lampake;
963;musnah;
963;akibat;
963;kebakaran;
963;besar;
963;itu.;
964;Keseimbangan;
964;ekologi;
964;terganggu.;
965;Tempo;
965;menulis,;
965;selama;
965;kebakaran,;
965;Balikpapan;B-geo
965;dan;
965;Samarinda;B-geo
965;diselimuti;
965;kabut;
965;tebal.;
966;Pesawat;
966;tak;
966;bisa;
966;mendarat,;
966;bahkan;
966;kabut;
966;sampai;
966;ke;
966;lapangan;
966;terbang;
966;Juanda;
966;di;
966;Surabaya.;B-geo
967;"
“Yang";
967;lebih;
967;menyedihkan;
967;adalah;
967;binasanya;
967;lahan;
967;dan;
967;sistem;
967;pendukung;
967;kehidupannya,;
967;antara;
967;lain;
967;perlindungan;
967;tanah,;
967;daur;
967;ulang;
967;zat;
967;hara;
967;dalam;
967;tanah,;
967;dan;
967;pelestarian;
967;sumber;
967;daya;
967;air.;
968;Belum;
968;lagi;
968;musnahnya;
968;aneka;
968;unsur;
968;genetika;
968;atau;
968;plasma;
968;nuftah;
968;dan;
968;mikro;
968;organisme;
968;lain.;
969;Layunya;
969;ribuan;
969;pohon;
969;kelapa;
969;milik;
969;penduduk;
969;Kecamatan;
969;Samboja;
969;jadi;
969;bukti;
969;lainnya,”;
969;tulis;
969;Tempo.;
970;"
Tempo";
970;menulis,;
970;untuk;
970;mencegah;
970;kebakaran;
970;hutan,;
970;beberapa;
970;langkah;
970;pengamanan;
970;diambil;
970;aparat;
970;pemerintah;
970;daerah,;
970;Dinas;B-org
970;Kehutanan,;I-org
970;Dinas;B-org
970;Transmigrasi,;I-org
970;dan;
970;Universitas;B-org
970;Mulawarman.;I-org
971;Salah;
971;satunya,;
971;mengungsikan;
971;sekitar;
971;500;B-qty
971;keluarga;I-qty
971;yang;
971;berdomisili;
971;di;
971;kawasan;B-geo
971;hutan;I-geo
971;lindung;I-geo
971;Bukit;I-geo
971;Soeharto.;I-geo
972;Penduduk;
972;pun;
972;diajari;
972;cara;
972;berladang;
972;tetap.;
973;"
Akibat";
973;perladangan;
973;berpindah?;
974;"
Pada";
974;16;B-tim
974;September;I-tim
974;2019,;I-tim
974;Koalisi;
974;Masyarakat;
974;Sipil—yang;
974;terdiri;
974;dari;
974;Aliansi;B-org
974;Masyarakat;I-org
974;Adat;I-org
974;Nusantara;I-org
974;(AMAN),;I-org
974;Greenpeace,;B-org
974;Koalisi;B-org
974;Rakyat;I-org
974;untuk;I-org
974;Keadilan;I-org
974;Perikanan;I-org
974;(KIARA),;I-org
974;Konsorsium;B-org
974;Pembaruan;I-org
974;Agraria;I-org
974;(KPA),;I-org
974;Walhi,;B-org
974;dan;
974;lain-lain—mengirim;
974;surat;
974;kepada;
974;Jokowi,;B-per
974;yang;
974;isinya;
974;mendesak;
974;presiden;
974;untuk;
974;secepatnya;
974;bertindak;
974;mengatasi;
974;darurat;
974;kabut;
974;asap;
974;akibat;
974;kebakaran;
974;hutan.;
975;"
Koalisi";B-org
975;Masyarakat;I-org
975;Sipil;I-org
975;pun;
975;menyayangkan;
975;pernyataan;
975;Menteri;
975;koordinator;
975;Politik,;
975;Hukum,;
975;dan;
975;Keamanan;
975;(Menko;
975;Polhukam);
975;Wiranto,;B-per
975;yang;
975;mengatakan;
975;peladang;
975;merupakan;
975;biang;
975;kerok;
975;kabut;
975;asap;
975;selama;
975;musim;
975;kemarau,;
975;Agustus-September;B-tim
975;2019.;I-tim
976;Mereka;
976;dianggap;
976;membuka;
976;lahan;
976;dengan;
976;sistem;
976;bakar.;
977;"
“Asumsi-asumsi";
977;yang;
977;dibangun;
977;tersebut;
977;merupakan;
977;cuci;
977;tangan;
977;pemerintah;
977;terhadap;
977;pemberian;
977;izin;
977;serampangan;
977;di;
977;banyak;
977;lahan;
977;konsensi;
977;yang;
977;terbakar,;
977;khususnya;
977;di;
977;lahan;
977;gambut,”;
977;kata;
977;Wahyu;B-per
977;dari;
977;Walhi,;B-org
977;yang;
977;organisasinya;
977;termasuk;
977;anggota;
977;Koalisi;B-org
977;Masyarakat;I-org
977;Sipil.;I-org
978;"
Asumsi";
978;serupa;
978;pernah;
978;dibangun;
978;pemerintah;
978;Orde;
978;Baru;
978;kala;
978;hutan;
978;Indonesia;B-geo
978;terbakar;
978;hebat;
978;pada;
978;periode;
978;1982-1983.;B-tim
979;Narasi-narasi;
979;semacam;
979;itu;
979;gencar;
979;dilaporkan;
979;media;
979;massa.;
980;"
Saat";
980;itu,;
980;Kepala;
980;Dinas;
980;Kehutanan;
980;Kalimantan;
980;Barat;
980;Saleh;B-per
980;Ahmad,;I-per
980;seperti;
980;dikutip;
980;dari;
980;surat;
980;kabar;
980;Merdeka;
980;edisi;
980;30;B-tim
980;Desember;I-tim
980;1982;I-tim
980;mengatakan,;
980;pelaku;
980;pembakaran;
980;hutan;
980;di;
980;Kalimantan;B-geo
980;Barat,;I-geo
980;yang;
980;menelan;
980;potensi;
980;kerugian;
980;negara;
980;sebesar;
980;Rp900;B-qty
980;miliar,;I-qty
980;sebagian;
980;merupakan;
980;penduduk;
980;yang;
980;masih;
980;menganut;
980;paham;
980;berladang;
980;tradisional.;
981;"
Di";
981;daerah;
981;pedalaman,;
981;peladang;
981;liar;
981;berpindah-pindah;
981;dari;
981;satu;
981;kawasan;
981;hutan;
981;ke;
981;kawasan;
981;yang;
981;lainnya,;
981;secara;
981;turun;
981;temurun.;
982;"
“Perladangan";
982;yang;
982;dilakukan;
982;setahun;
982;sekali;
982;menjelang;
982;musim;
982;penghujan;
982;ini;
982;membabat;
982;hutan,;
982;membakarnya,;
982;kemudian;
982;ditanami;
982;dengan;
982;tanaman;
982;semusim,;
982;seperti;
982;padi,;
982;ubi,;
982;dan;
982;jagung.;
983;Ladang;
983;liar;
983;ini;
983;apabila;
983;sudah;
983;dipanen;
983;ditinggalkan;
983;begitu;
983;saja,;
983;kemudian;
983;tahun;
983;berikutnya;
983;mereka;
983;membuka;
983;hutan;
983;baru;
983;lagi;
983;dengan;
983;sistem;
983;tradisional,;
983;babat,;
983;bakar,;
983;tanam,;
983;panen,;
983;dan;
983;tinggalkan,”;
983;ujar;
983;Saleh,;
983;seperti;
983;dikutip;
983;dari;
983;Merdeka;
983;edisi;
983;30;B-tim
983;Desember;I-tim
983;1982.;I-tim
984;"
Sistem";
984;perladangan;
984;liar;
984;disebut-sebut,;
984;sudah;
984;mengubah;
984;hutan;
984;menjadi;
984;padang;
984;ilalang;
984;dan;
984;tanah;
984;tandus.;
985;Di;
985;seluruh;
985;wilayah;
985;Kalimantan;B-geo
985;Barat,;I-geo
985;luas;
985;“tanah;
985;terlantar”;
985;ini;
985;mencapai;
985;5,1;B-qty
985;juta;I-qty
985;hektare.;I-qty
986;"
Saleh";B-per
986;Ahmad,;I-per
986;dicuplik;
986;dari;
986;Merdeka;
986;edisi;
986;30;B-tim
986;Desember;I-tim
986;1982;I-tim
986;menyebut,;
986;menjinakkan;
986;peladang;
986;liar;
986;lebih;
986;rumit;
986;daripada;
986;melaksanakan;
986;program;
986;transmigrasi.;
987;Menurutnya,;
987;peladang;
987;liar;
987;belum;
987;mengerti;
987;seluk-beluk;
987;pertanian;
987;dan;
987;cara;
987;hidup;
987;menetap.;
988;"
“Untuk";
988;keperluan;
988;menjinakkan;
988;tersebut,;
988;tidak;
988;akan;
988;selesai;
988;dengan;
988;imbau-mengimbau,;
988;harus;
988;operasional;
988;dan;
988;didukung;
988;sumber;
988;dana;
988;yang;
988;memadai.;
989;Kalau;
989;kita;
989;mau;
989;hitung;
989;untung-rugi,;
989;selagi;
989;permasalahan;
989;peladang;
989;liar;
989;ini;
989;belum;
989;terlambat,;
989;apalah;
989;artinya;
989;dana;
989;yang;
989;dikeluarkan,”;
989;kata;
989;Saleh,;B-per
989;dikutip;
989;dari;
989;Merdeka;
989;edisi;
989;30;B-tim
989;Desember;I-tim
989;1982.;I-tim
990;"
“Dibandingkan";
990;dengan;
990;kerusakan;
990;hutan,;
990;tanah,;
990;dan;
990;air;
990;yang;
990;setiap;
990;tahun;
990;terus;
990;membengkak.;
991;Apalagi;
991;kalau;
991;dilihat;
991;berapa;
991;kerugian;
991;setiap;
991;tahunnya;
991;akibat;
991;‘serangan’;
991;hutan;
991;yang;
991;kayu-kayunya;
991;berkualitas;
991;ekspor;
991;yang;
991;ikut;
991;terbakar;
991;oleh;
991;peladang;
991;liar;
991;"ini.”

Salah";
991;kelola;
991;dan;
991;El;
991;"Nino

Majalah";
991;Tempo;
991;edisi;
991;21;B-tim
991;September;I-tim
991;2015;I-tim
991;menulis,;
991;penyebab;
991;kebakaran;
991;hutan;
991;di;
991;Kalimantan;B-geo
991;Timur;I-geo
991;pada;
991;1982-1983;B-tim
991;diduga;
991;karena;
991;pelaku;
991;pencuri;
991;kayu;
991;yang;
991;jengkel.;
992;Namun,;
992;Rektor;
992;Universitas;B-org
992;Mulawarman;I-org
992;Soetrisno;B-per
992;Hadi;I-per
992;saat;
992;itu;
992;menuding;
992;penyebabnya;
992;adalah;
992;petani;
992;ladang;
992;yang;
992;lalai.;
993;"
“Sebab,";
993;kebiasaan;
993;membuka;
993;ladang;
993;secara;
993;sembrono;
993;masih;
993;saja;
993;berlangsung,”;
993;kata;
993;Soetrisno;B-per
993;seperti;
993;dicuplik;
993;dari;
993;Tempo,;
993;21;B-tim
993;September;I-tim
993;2015.;I-tim
994;"
Akan";
994;tetapi,;
994;Herman;B-per
994;Hidayat;I-per
994;di;
994;dalam;
994;buku;
994;Politik;
994;Lingkungan:;
994;Pengelolaan;
994;Hutan;
994;Masa;
994;Orde;
994;Baru;
994;dan;
994;Reformasi;
994;(2005);
994;menulis,;
994;karhutla;
994;pada;
994;1982-1983;B-tim
994;paling;
994;banyak;
994;terjadi;
994;di;
994;area;
994;konsesi;
994;hak;
994;pengusahaan;
994;hutan;
994;(HPH);
994;sekitar;B-qty
994;70%,;I-qty
994;di;
994;area;
994;peladangan;
994;berpindah;
994;sekitar;B-qty
994;20%,;I-qty
994;dan;
994;10%;B-qty
994;terjadi;
994;di;
994;area;
994;hutan;
994;primer.;
995;"
Herman";B-per
995;menyebut,;
995;saat;
995;itu;
995;inspeksi;
995;dan;
995;sanksi;
995;yang;
995;tegas;
995;oleh;
995;aparat;
995;penegak;
995;hukum;
995;dan;
995;departemen;B-org
995;kehutanan,;I-org
995;baik;
995;pada;
995;tingkat;
995;provinsi;
995;dan;
995;kabupaten,;
995;sangat;
995;lemah;
995;bagi;
995;pemilik;
995;pemegang;
995;HPH;
995;yang;
995;melanggar;
995;aturan.;
996;"
Menurut";
996;James;B-per
996;Schweithelm;I-per
996;dan;
996;David;B-per
996;Glover;I-per
996;dalam;
996;tulisannya;
996;“Causes;
996;and;
996;impacts;
996;of;
996;the;
996;fires”;
996;yang;
996;termuat;
996;di;
996;buku;
996;Indonesia’s;
996;Fires;
996;and;
996;Haze;
996;the;
996;Cost;
996;of;
996;Catastrophe;
996;(2006),;
996;kerusakan;
996;hutan;
996;akibat;
996;kebakaran;
996;di;
